dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	numTSSEnhGene	distanceToTSS	normalizedDNase_prom	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContact	ABC.Score
FlowFISH_K562	chr11	6568415	6568955	HBE1|chr11:6589645-6590185:*	0.0829863	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.99875986822	TRUE	K562	Klann2017	FALSE	49	1298552	0.571543	318.136615	0	75	2.690632	0.000434
FlowFISH_K562	chr11	6576575	6577075	HBE1|chr11:6597805-6598305:*	0.0017278	chr11	5505651	5505652	HBE1	FALSE	0.846461063242	0.999999987542	TRUE	K562	Klann2017	FALSE	0	1306682	0	0	0	0	0	0
FlowFISH_K562	chr11	6606855	6607355	HBE1|chr11:6628085-6628585:*	0.14344564	chr11	5505651	5505652	HBE1	FALSE	0.455587559661	0.99747137781	TRUE	K562	Klann2017	FALSE	51	1336965	0.571543	2694.09066	0	79	2.927856	0.001064
FlowFISH_K562	chr11	6635214	6636014	HBE1|chr11:6656445-6657245:*	0.08229842	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999997208442	TRUE	K562	Klann2017	FALSE	53	1365499.5	0.571543	183.68711	0	81	0.000201	0
FlowFISH_K562	chr11	6637894	6638894	HBE1|chr11:6659125-6660125:*	0.0755195	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999988988595	TRUE	K562	Klann2017	FALSE	53	1367965	0.571543	485.829576	0	83	0.000201	0
FlowFISH_K562	chr11	6646034	6647474	HBE1|chr11:6667265-6668705:*	0.08514403	chr11	5505651	5505652	HBE1	FALSE	0.920003496056	0.999999999997	TRUE	K562	Klann2017	FALSE	53	1376142	0.571543	134.975011	0	84	2e-04	0
FlowFISH_K562	chr11	6650894	6651414	HBE1|chr11:6672125-6672645:*	0.0849659	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999975478718	TRUE	K562	Klann2017	FALSE	53	1380998	0.571543	123.294605	0	85	5.231053	0.000337
FlowFISH_K562	chr11	6667734	6668234	HBE1|chr11:6688965-6689465:*	0.05028986	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999999999953	TRUE	K562	Klann2017	FALSE	54	1397836	0.571543	0	0	86	0.000197	0
FlowFISH_K562	chr11	6681914	6682414	HBE1|chr11:6703145-6703645:*	0.10788652	chr11	5505651	5505652	HBE1	FALSE	0.912207910257	0.999180782514	TRUE	K562	Klann2017	FALSE	0	1412021	0	0	0	0	0	0
FlowFISH_K562	chr11	6690234	6691234	HBE1|chr11:6711465-6712465:*	0.06402007	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.967244851467	TRUE	K562	Klann2017	FALSE	55	1420588.5	0.571543	621.736943	0	87	2.682111	0.001082
FlowFISH_K562	chr11	6693894	6694414	HBE1|chr11:6715125-6715645:*	0.04067393	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999992645521	TRUE	K562	Klann2017	FALSE	55	1424026	0.571543	1274.882397	0	89	2.68311	0.000245
FlowFISH_K562	chr11	6703394	6703914	HBE1|chr11:6724625-6725145:*	0.02297362	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999906364621	TRUE	K562	Klann2017	FALSE	55	1433507	0.571543	28.836601	0	90	0.000192	0
FlowFISH_K562	chr11	6705834	6706354	HBE1|chr11:6727065-6727585:*	0.06797197	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999967730984	TRUE	K562	Klann2017	FALSE	55	1435970	0.571543	71.785438	0	91	0.000191	0
FlowFISH_K562	chr11	6711454	6711954	HBE1|chr11:6732685-6733185:*	0.07032874	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.99300186062	TRUE	K562	Klann2017	FALSE	55	1441845.5	0.571543	0	0	92	0.000191	0
FlowFISH_K562	chr11	6728154	6728694	HBE1|chr11:6749385-6749925:*	0.06014761	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999977968203	TRUE	K562	Klann2017	FALSE	56	1458436.5	0.571543	0	0	94	0.000188	0
FlowFISH_K562	chr11	6737794	6738294	HBE1|chr11:6759025-6759525:*	0.11959996	chr11	5505651	5505652	HBE1	FALSE	0.846461063242	0.999910185906	TRUE	K562	Klann2017	FALSE	56	1467926	0.571543	96.733686	0	95	0.000187	0
FlowFISH_K562	chr11	6744974	6746094	HBE1|chr11:6766205-6767325:*	-0.00404739	chr11	5505651	5505652	HBE1	FALSE	0.846461063242	0.99998952169	TRUE	K562	Klann2017	FALSE	56	1475534.5	0.571543	279.452493	0	97	2.370893	0.000447
FlowFISH_K562	chr11	6747194	6747694	HBE1|chr11:6768425-6768925:*	-0.04178053	chr11	5505651	5505652	HBE1	FALSE	0.846461063242	0.939263699464	TRUE	K562	Klann2017	FALSE	56	1477218	0.571543	491.301348	0	98	2.37131	0.000207
FlowFISH_K562	chr11	6755254	6755754	HBE1|chr11:6776485-6776985:*	0.00530995	chr11	5505651	5505652	HBE1	FALSE	0.908619816778	0.999992693388	TRUE	K562	Klann2017	FALSE	56	1485390	0.571543	51.176065	0	99	2.192403	1e-04
FlowFISH_K562	chr11	6757334	6757834	HBE1|chr11:6778565-6779065:*	0.01177353	chr11	5505651	5505652	HBE1	FALSE	0.967834268322	0.996130215849	TRUE	K562	Klann2017	FALSE	56	1487422	0.571543	95.517771	0	100	2.192865	5.4e-05
FlowFISH_K562	chr11	6812294	6812834	HBE1|chr11:6833525-6834065:*	0.06492206	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999999996724	TRUE	K562	Klann2017	FALSE	59	1542429	0.571543	0	0	101	0.000178	0
FlowFISH_K562	chr11	7072514	7073014	HBE1|chr11:7093745-7094245:*	0.08265919	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999978994727	TRUE	K562	Klann2017	FALSE	67	1802583	0.571543	0	0	106	0.000152	0
FlowFISH_K562	chr11	7079654	7080194	HBE1|chr11:7100885-7101425:*	0.0311599	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.99999998969	TRUE	K562	Klann2017	FALSE	67	1809739	0.571543	92.037876	0	107	0.000151	0
FlowFISH_K562	chr11	7080774	7081274	HBE1|chr11:7102005-7102505:*	0.04791409	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.999669196645	TRUE	K562	Klann2017	FALSE	67	1810870	0.571543	117.482792	0	108	0.000151	0
FlowFISH_K562	chr11	7098154	7098654	HBE1|chr11:7119385-7119885:*	0.00706824	chr11	5505651	5505652	HBE1	FALSE	0.912207910257	0.999986768353	TRUE	K562	Klann2017	FALSE	68	1828312	0.571543	26.282522	0	109	0.000149	0
FlowFISH_K562	chr11	7278294	7278834	HBE1|chr11:7299525-7300065:*	0.06849547	chr11	5505651	5505652	HBE1	FALSE	0.989919227926	0.990340752908	TRUE	K562	Klann2017	FALSE	0	2008421	0	0	0	0	0	0
FlowFISH_K562	chr11	7442474	7443054	HBE1|chr11:7463705-7464285:*	0.08707572	chr11	5505651	5505652	HBE1	FALSE	0.982456342633	0.999296531287	TRUE	K562	Klann2017	FALSE	69	2172612	0.571543	0	0	111	3.218966	4.6e-05
FlowFISH_K562	chr11	61834595	61834918	FADS1|chr11:61602067-61602390:*	-0.580721711	chr11	61829317	61829318	FADS1	TRUE	1.37e-25		TRUE	K562	Xie2017	TRUE	2	17753	0.819631	0	0	1	163.24472	0.083588
FlowFISH_K562	chr11	61841784	61841802	FADS1|chr11:61609256-61609274:*	-0.265317927	chr11	61829317	61829318	FADS1	TRUE	0.0065232		TRUE	K562	Xie2017	TRUE	2	24995.5	0.819631	0	0	2	120.622426	0.064543
FlowFISH_K562	chr12	53696201	53696701	COPZ1|chr12:54089985-54090485:*	-0.03057933	chr12	54301202	54301203	COPZ1	FALSE	0.753598877342	1	TRUE	K562	Fulco2019	FALSE	26	628649	0.985483	54.174178	1	72	0.000446	0
FlowFISH_K562	chr12	53696201	53696701	HNRNPA1|chr12:54089985-54090485:*	0.01000726	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999574286419	TRUE	K562	Fulco2019	FALSE	24	584249	0.984612	54.174178	0	59	2.875013	2.5e-05
FlowFISH_K562	chr12	53696201	53696701	ITGA5|chr12:54089985-54090485:*	-0.024815056	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	30	722826	0.547469	54.174178	0	99	5.942907	0.000205
FlowFISH_K562	chr12	53696201	53696701	NFE2|chr12:54089985-54090485:*	-0.0253125	chr12	54301120	54301121	NFE2	FALSE	0.920785650459	0.999996512423	TRUE	K562	Fulco2019	FALSE	25	604597	0.783412	54.174178	0	68	2.22641	3e-05
FlowFISH_K562	chr12	53701681	53702221	COPZ1|chr12:54095465-54096005:*	-0.00305569	chr12	54301202	54301203	COPZ1	FALSE	0.974465417009	1	TRUE	K562	Fulco2019	FALSE	26	623122	0.985483	0	1	71	0.00045	0
FlowFISH_K562	chr12	53701681	53702221	HNRNPA1|chr12:54095465-54096005:*	-0.00444185	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999999977351	TRUE	K562	Fulco2019	FALSE	24	578722	0.984612	0	0	58	0.000485	0
FlowFISH_K562	chr12	53701681	53702221	ITGA5|chr12:54095465-54096005:*	-0.005955163	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	30	717299	0.547469	0	0	98	2.370856	0.00012
FlowFISH_K562	chr12	53701681	53702221	NFE2|chr12:54095465-54096005:*	0.02402311	chr12	54301120	54301121	NFE2	FALSE	0.905911734903	0.999997165109	TRUE	K562	Fulco2019	FALSE	25	599070	0.783412	0	0	67	1.775911	3.5e-05
FlowFISH_K562	chr12	53719581	53720101	COPZ1|chr12:54113365-54113885:*	-0.03475189	chr12	54301202	54301203	COPZ1	FALSE	0.753598877342	0.999999999996	TRUE	K562	Fulco2019	FALSE	26	605243	0.985483	0	1	70	0.000464	0
FlowFISH_K562	chr12	53719581	53720101	HNRNPA1|chr12:54113365-54113885:*	-0.10084807	chr12	54280193	54280194	HNRNPA1	FALSE	0.582058620332	0.997890865561	TRUE	K562	Fulco2019	FALSE	24	560843	0.984612	0	0	57	0.000501	0
FlowFISH_K562	chr12	53719581	53720101	ITGA5|chr12:54113365-54113885:*	0.020598316	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999965588	TRUE	K562	Fulco2019	FALSE	30	699420	0.547469	0	0	97	4e-04	0
FlowFISH_K562	chr12	53719581	53720101	NFE2|chr12:54113365-54113885:*	-0.0095429	chr12	54301120	54301121	NFE2	FALSE	0.998265820297	0.996185284112	TRUE	K562	Fulco2019	FALSE	25	581191	0.783412	0	0	66	2.475474	2.6e-05
FlowFISH_K562	chr12	53726221	53726741	COPZ1|chr12:54120005-54120525:*	0.00985364	chr12	54301202	54301203	COPZ1	FALSE	0.974465417009	0.999999999999	TRUE	K562	Fulco2019	FALSE	26	598584	0.985483	1909.9956	1	69	2.161508	2.7e-05
FlowFISH_K562	chr12	53726221	53726741	HNRNPA1|chr12:54120005-54120525:*	-0.00064309	chr12	54280193	54280194	HNRNPA1	FALSE	0.998348135766	0.998738769953	TRUE	K562	Fulco2019	FALSE	24	554184	0.984612	1909.9956	0	56	6.46314	5.5e-05
FlowFISH_K562	chr12	53726221	53726741	ITGA5|chr12:54120005-54120525:*	-0.047997057	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999994914555	TRUE	K562	Fulco2019	FALSE	30	692761	0.547469	1909.9956	0	96	6.691173	0.000227
FlowFISH_K562	chr12	53726221	53726741	NFE2|chr12:54120005-54120525:*	0.14941822	chr12	54301120	54301121	NFE2	FALSE	0.100451067556	0.946521921055	TRUE	K562	Fulco2019	FALSE	25	574532	0.783412	1909.9956	0	65	1.66911	2.2e-05
FlowFISH_K562	chr12	53743501	53744041	COPZ1|chr12:54137285-54137825:*	-0.01501967	chr12	54301202	54301203	COPZ1	FALSE	0.879147233175	1	TRUE	K562	Fulco2019	FALSE	25	581311	0.985483	404.8654	1	66	2.430781	4.2e-05
FlowFISH_K562	chr12	53743501	53744041	HNRNPA1|chr12:54137285-54137825:*	0.01547957	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999987218036	TRUE	K562	Fulco2019	FALSE	23	536911	0.984612	404.8654	0	53	4.84398	5.6e-05
FlowFISH_K562	chr12	53743501	53744041	ITGA5|chr12:54137285-54137825:*	0.014491734	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	29	675488	0.547469	404.8654	0	93	5.019812	0.000233
FlowFISH_K562	chr12	53743501	53744041	NFE2|chr12:54137285-54137825:*	0.03340879	chr12	54301120	54301121	NFE2	FALSE	0.892737161892	0.999925913435	TRUE	K562	Fulco2019	FALSE	24	557259	0.783412	404.8654	0	62	5.629001	0.000102
FlowFISH_K562	chr12	53746561	53747061	COPZ1|chr12:54140345-54140845:*	-0.02190487	chr12	54301202	54301203	COPZ1	FALSE	0.837481255458	1	TRUE	K562	Fulco2019	FALSE	25	578296	0.985483	207.354	1	65	7.001608	0.000176
FlowFISH_K562	chr12	53746561	53747061	HNRNPA1|chr12:54140345-54140845:*	0.0036499	chr12	54280193	54280194	HNRNPA1	FALSE	0.998348135766	0.999999293531	TRUE	K562	Fulco2019	FALSE	23	533896	0.984612	207.354	0	52	0.000527	0
FlowFISH_K562	chr12	53746561	53747061	ITGA5|chr12:54140345-54140845:*	-0.024447599	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	29	672473	0.547469	207.354	0	92	2.410639	0.000162
FlowFISH_K562	chr12	53746561	53747061	NFE2|chr12:54140345-54140845:*	-0.0282422	chr12	54301120	54301121	NFE2	FALSE	0.892737161892	0.999725856404	TRUE	K562	Fulco2019	FALSE	24	554244	0.783412	207.354	0	61	1.802044	4.7e-05
FlowFISH_K562	chr12	53767601	53768121	COPZ1|chr12:54161385-54161905:*	-0.03136565	chr12	54301202	54301203	COPZ1	FALSE	0.849777965302	0.999998608928	TRUE	K562	Fulco2019	FALSE	24	557205	0.985483	0	1	64	8.142269	5.3e-05
FlowFISH_K562	chr12	53767601	53768121	HNRNPA1|chr12:54161385-54161905:*	-0.02150727	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.954252348308	TRUE	K562	Fulco2019	FALSE	22	512805	0.984612	0	0	51	2.703407	1.2e-05
FlowFISH_K562	chr12	53767601	53768121	ITGA5|chr12:54161385-54161905:*	0.026442918	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999998919	TRUE	K562	Fulco2019	FALSE	28	651382	0.547469	0	0	91	0.00043	0
FlowFISH_K562	chr12	53767601	53768121	NFE2|chr12:54161385-54161905:*	-0.05874899	chr12	54301120	54301121	NFE2	FALSE	0.866203130695	0.944708353699	TRUE	K562	Fulco2019	FALSE	23	533153	0.783412	0	0	60	0.000528	0
FlowFISH_K562	chr12	53791661	53792161	COPZ1|chr12:54185445-54185945:*	0.05433317	chr12	54301202	54301203	COPZ1	FALSE	0.480712345215	1	TRUE	K562	Fulco2019	FALSE	24	533170	0.985483	0	1	63	0.000528	0
FlowFISH_K562	chr12	53791661	53792161	HNRNPA1|chr12:54185445-54185945:*	-0.02572394	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999786673021	TRUE	K562	Fulco2019	FALSE	22	488770	0.984612	0	0	50	0.000577	0
FlowFISH_K562	chr12	53791661	53792161	ITGA5|chr12:54185445-54185945:*	0.018537457	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	28	627347	0.547469	0	0	90	0.000447	0
FlowFISH_K562	chr12	53791661	53792161	NFE2|chr12:54185445-54185945:*	-0.01560573	chr12	54301120	54301121	NFE2	FALSE	0.972885984974	0.998516909522	TRUE	K562	Fulco2019	FALSE	23	509118	0.783412	0	0	59	2.118458	1e-05
FlowFISH_K562	chr12	53808921	53809441	COPZ1|chr12:54202705-54203225:*	-0.03745096	chr12	54301202	54301203	COPZ1	FALSE	0.753598877342	0.999999997705	TRUE	K562	Fulco2019	FALSE	24	515855	0.985483	0	1	62	9.803461	0.00014
FlowFISH_K562	chr12	53808921	53809441	HNRNPA1|chr12:54202705-54203225:*	-0.04264279	chr12	54280193	54280194	HNRNPA1	FALSE	0.943353738608	0.986289817444	TRUE	K562	Fulco2019	FALSE	22	471455	0.984612	0	0	49	0.000599	0
FlowFISH_K562	chr12	53808921	53809441	ITGA5|chr12:54202705-54203225:*	-0.002109557	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999999931	TRUE	K562	Fulco2019	FALSE	28	610032	0.547469	0	0	89	2.538112	9.7e-05
FlowFISH_K562	chr12	53808921	53809441	NFE2|chr12:54202705-54203225:*	0.01598116	chr12	54301120	54301121	NFE2	FALSE	0.998265820297	0.989010862395	TRUE	K562	Fulco2019	FALSE	23	491803	0.783412	0	0	58	3.781246	5.6e-05
FlowFISH_K562	chr12	53941601	53942201	COPZ1|chr12:54335385-54335985:*	0.02282485	chr12	54301202	54301203	COPZ1	FALSE	0.879147233175	0.999999999998	TRUE	K562	Fulco2019	FALSE	0	383188	0	0	0	0	0	0
FlowFISH_K562	chr12	53941601	53942201	HNRNPA1|chr12:54335385-54335985:*	0.00334062	chr12	54280193	54280194	HNRNPA1	FALSE	0.998348135766	0.997444941558	TRUE	K562	Fulco2019	FALSE	0	338788	0	0	0	0	0	0
FlowFISH_K562	chr12	53941601	53942201	ITGA5|chr12:54335385-54335985:*	-0.023788818	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999999963	TRUE	K562	Fulco2019	FALSE	0	477365	0	0	0	0	0	0
FlowFISH_K562	chr12	53941601	53942201	NFE2|chr12:54335385-54335985:*	-0.02263495	chr12	54301120	54301121	NFE2	FALSE	0.960322711299	0.994260535072	TRUE	K562	Fulco2019	FALSE	0	359136	0	0	0	0	0	0
FlowFISH_K562	chr12	53944681	53945201	COPZ1|chr12:54338465-54338985:*	-0.03261898	chr12	54301202	54301203	COPZ1	FALSE	0.70357100515	1	TRUE	K562	Fulco2019	FALSE	22	380126	0.985483	856.531172	1	60	7.524494	6.3e-05
FlowFISH_K562	chr12	53944681	53945201	HNRNPA1|chr12:54338465-54338985:*	0.00876982	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999999134093	TRUE	K562	Fulco2019	FALSE	20	335726	0.984612	856.531172	0	47	0.000848	0
FlowFISH_K562	chr12	53944681	53945201	ITGA5|chr12:54338465-54338985:*	-0.055688796	chr12	54419459	54419460	ITGA5	FALSE	0.943864635415	1	TRUE	K562	Fulco2019	FALSE	26	474303	0.547469	856.531172	0	87	0.000595	0
FlowFISH_K562	chr12	53944681	53945201	NFE2|chr12:54338465-54338985:*	0.01701599	chr12	54301120	54301121	NFE2	FALSE	0.963505038034	0.999948686972	TRUE	K562	Fulco2019	FALSE	21	356074	0.783412	856.531172	0	56	7.717589	6.7e-05
FlowFISH_K562	chr12	53948821	53949341	COPZ1|chr12:54342605-54343125:*	0.06222718	chr12	54301202	54301203	COPZ1	FALSE	0.19365426314	1	TRUE	K562	Fulco2019	FALSE	22	376011	0.985483	499.260804	1	59	2.091971	8.1e-05
FlowFISH_K562	chr12	53948821	53949341	HNRNPA1|chr12:54342605-54343125:*	-0.04399715	chr12	54280193	54280194	HNRNPA1	FALSE	0.873271418836	0.999955068054	TRUE	K562	Fulco2019	FALSE	20	331611	0.984612	499.260804	0	46	6.207994	0.000162
FlowFISH_K562	chr12	53948821	53949341	ITGA5|chr12:54342605-54343125:*	-0.014327066	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	26	470188	0.547469	499.260804	0	86	6e-04	0
FlowFISH_K562	chr12	53948821	53949341	NFE2|chr12:54342605-54343125:*	-0.01819889	chr12	54301120	54301121	NFE2	FALSE	0.960322711299	0.999988239355	TRUE	K562	Fulco2019	FALSE	21	351959	0.783412	499.260804	0	55	8.043161	0.000327
FlowFISH_K562	chr12	53949461	53950021	COPZ1|chr12:54343245-54343805:*	0.00916003	chr12	54301202	54301203	COPZ1	FALSE	0.928604441005	1	TRUE	K562	Fulco2019	FALSE	22	375245	0.985483	591.161872	1	58	2.091315	7.2e-05
FlowFISH_K562	chr12	53949461	53950021	HNRNPA1|chr12:54343245-54343805:*	-0.00140999	chr12	54280193	54280194	HNRNPA1	FALSE	0.99793308439	0.999998499701	TRUE	K562	Fulco2019	FALSE	20	330845	0.984612	591.161872	0	45	6.205783	0.000143
FlowFISH_K562	chr12	53949461	53950021	ITGA5|chr12:54343245-54343805:*	0.005657466	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	26	469422	0.547469	591.161872	0	85	0.000601	0
FlowFISH_K562	chr12	53949461	53950021	NFE2|chr12:54343245-54343805:*	0.04965644	chr12	54301120	54301121	NFE2	FALSE	0.763145485926	0.999916677684	TRUE	K562	Fulco2019	FALSE	21	351193	0.783412	591.161872	0	54	8.040461	0.000289
FlowFISH_K562	chr12	53950281	53950781	COPZ1|chr12:54344065-54344565:*	0.03637528	chr12	54301202	54301203	COPZ1	FALSE	0.614540875773	0.999999993795	TRUE	K562	Fulco2019	FALSE	0	374558	0	0	0	0	0	0
FlowFISH_K562	chr12	53950281	53950781	HNRNPA1|chr12:54344065-54344565:*	-0.03553214	chr12	54280193	54280194	HNRNPA1	FALSE	0.873271418836	0.999980418388	TRUE	K562	Fulco2019	FALSE	0	330158	0	0	0	0	0	0
FlowFISH_K562	chr12	53950281	53950781	ITGA5|chr12:54344065-54344565:*	-0.013911294	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	0	468735	0	0	0	0	0	0
FlowFISH_K562	chr12	53950281	53950781	NFE2|chr12:54344065-54344565:*	0.03226658	chr12	54301120	54301121	NFE2	FALSE	0.892737161892	0.999962630037	TRUE	K562	Fulco2019	FALSE	0	350506	0	0	0	0	0	0
FlowFISH_K562	chr12	53963401	53963921	COPZ1|chr12:54357185-54357705:*	-0.02260719	chr12	54301202	54301203	COPZ1	FALSE	0.837481255458	1	TRUE	K562	Fulco2019	FALSE	21	361389	0.985483	50.11266	1	56	7.281174	3.1e-05
FlowFISH_K562	chr12	53963401	53963921	HNRNPA1|chr12:54357185-54357705:*	-0.05675297	chr12	54280193	54280194	HNRNPA1	FALSE	0.81973110245	0.999999595805	TRUE	K562	Fulco2019	FALSE	19	316989	0.984612	50.11266	0	43	4.799012	1.4e-05
FlowFISH_K562	chr12	53963401	53963921	ITGA5|chr12:54357185-54357705:*	0.003593884	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	25	455566	0.547469	50.11266	0	83	5.076139	5.8e-05
FlowFISH_K562	chr12	53963401	53963921	NFE2|chr12:54357185-54357705:*	0.00442889	chr12	54301120	54301121	NFE2	FALSE	0.998265820297	0.99998252298	TRUE	K562	Fulco2019	FALSE	20	337337	0.783412	50.11266	0	52	9.329778	4.2e-05
FlowFISH_K562	chr12	53963941	53964561	COPZ1|chr12:54357725-54358345:*	-0.06099721	chr12	54301202	54301203	COPZ1	FALSE	0.480712345215	0.999999998907	TRUE	K562	Fulco2019	FALSE	21	361389	0.985483	50.11266	1	56	7.281174	3.1e-05
FlowFISH_K562	chr12	53963941	53964561	HNRNPA1|chr12:54357725-54358345:*	-0.06907861	chr12	54280193	54280194	HNRNPA1	FALSE	0.81973110245	0.996273895707	TRUE	K562	Fulco2019	FALSE	19	316989	0.984612	50.11266	0	43	4.799012	1.4e-05
FlowFISH_K562	chr12	53963941	53964561	ITGA5|chr12:54357725-54358345:*	-0.012162768	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999992969	TRUE	K562	Fulco2019	FALSE	25	455566	0.547469	50.11266	0	83	5.076139	5.8e-05
FlowFISH_K562	chr12	53963941	53964561	NFE2|chr12:54357725-54358345:*	-0.04449103	chr12	54301120	54301121	NFE2	FALSE	0.892737161892	0.989753089484	TRUE	K562	Fulco2019	FALSE	20	337337	0.783412	50.11266	0	52	9.329778	4.2e-05
FlowFISH_K562	chr12	53987761	53988281	COPZ1|chr12:54381545-54382065:*	-0.06348534	chr12	54301202	54301203	COPZ1	FALSE	0.495970590458	0.999999996041	TRUE	K562	Fulco2019	FALSE	17	337059	0.985483	1094.917376	1	55	3.953195	8.4e-05
FlowFISH_K562	chr12	53987761	53988281	HNRNPA1|chr12:54381545-54382065:*	0.09500955	chr12	54280193	54280194	HNRNPA1	FALSE	0.787377660233	0.988860004091	TRUE	K562	Fulco2019	FALSE	15	292659	0.984612	1094.917376	0	42	15.605192	0.000224
FlowFISH_K562	chr12	53987761	53988281	ITGA5|chr12:54381545-54382065:*	-0.002417354	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	0.999999999962	TRUE	K562	Fulco2019	FALSE	21	431236	0.547469	1094.917376	0	82	12.428221	0.000708
FlowFISH_K562	chr12	53987761	53988281	NFE2|chr12:54381545-54382065:*	-0.00476763	chr12	54301120	54301121	NFE2	FALSE	0.998265820297	0.976589824994	TRUE	K562	Fulco2019	FALSE	16	313007	0.783412	1094.917376	0	51	9.109683	0.000204
FlowFISH_K562	chr12	53989021	53989521	COPZ1|chr12:54382805-54383305:*	-0.02251763	chr12	54301202	54301203	COPZ1	FALSE	0.849777965302	1	TRUE	K562	Fulco2019	FALSE	17	335790	0.985483	1806.406362	1	54	3.950899	0.000117
FlowFISH_K562	chr12	53989021	53989521	HNRNPA1|chr12:54382805-54383305:*	0.00209579	chr12	54280193	54280194	HNRNPA1	FALSE	0.998348135766	0.987888182449	TRUE	K562	Fulco2019	FALSE	15	291390	0.984612	1806.406362	0	41	15.594742	0.00031
FlowFISH_K562	chr12	53989021	53989521	ITGA5|chr12:54382805-54383305:*	-0.010260824	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	21	429967	0.547469	1806.406362	0	81	12.422576	0.000983
FlowFISH_K562	chr12	53989021	53989521	NFE2|chr12:54382805-54383305:*	-0.02727059	chr12	54301120	54301121	NFE2	FALSE	0.905911734903	0.999288087986	TRUE	K562	Fulco2019	FALSE	16	311738	0.783412	1806.406362	0	50	9.103982	0.000283
FlowFISH_K562	chr12	53995321	53995841	COPZ1|chr12:54389105-54389625:*	-0.03183512	chr12	54301202	54301203	COPZ1	FALSE	0.614540875773	1	TRUE	K562	Fulco2019	FALSE	17	329569.5	0.985483	3542.10782	1	52	20.502721	0.003975
FlowFISH_K562	chr12	53995321	53995841	HNRNPA1|chr12:54389105-54389625:*	-0.01054059	chr12	54280193	54280194	HNRNPA1	FALSE	0.967613756798	0.999999998925	TRUE	K562	Fulco2019	FALSE	15	285169.5	0.984612	3542.10782	0	39	10.113499	0.001315
FlowFISH_K562	chr12	53995321	53995841	ITGA5|chr12:54389105-54389625:*	-0.005541852	chr12	54419459	54419460	ITGA5	FALSE	0.991842183927	1	TRUE	K562	Fulco2019	FALSE	21	423746.5	0.547469	3542.10782	0	79	15.053985	0.007784
FlowFISH_K562	chr12	53995321	53995841	NFE2|chr12:54389105-54389625:*	0.0615356	chr12	54301120	54301121	NFE2	FALSE	0.646591716825	0.999999803844	TRUE	K562	Fulco2019	FALSE	16	305517.5	0.783412	3542.10782	0	48	14.171976	0.002874
