dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated
FlowFISH_K562	chr12	53719581	53720101	HNRNPA1|chr12:54113365-54113885:*	-0.10084807	chr12	54280193.0	54280194.0	HNRNPA1	False	0.582058620332	0.997890865561	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53719581	53720101	ITGA5|chr12:54113365-54113885:*	0.020598316	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999965588	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53719581	53720101	NFE2|chr12:54113365-54113885:*	-0.0095429	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.996185284112	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53726221	53726741	COPZ1|chr12:54120005-54120525:*	0.00985364	chr12	54301202.0	54301203.0	COPZ1	False	0.974465417009	0.999999999999	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53726221	53726741	HNRNPA1|chr12:54120005-54120525:*	-0.00064309	chr12	54280193.0	54280194.0	HNRNPA1	False	0.998348135766	0.998738769953	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53726221	53726741	ITGA5|chr12:54120005-54120525:*	-0.047997057	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999994914555	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53726221	53726741	NFE2|chr12:54120005-54120525:*	0.14941822	chr12	54301120.0	54301121.0	NFE2	False	0.100451067556	0.946521921055	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53743501	53744041	COPZ1|chr12:54137285-54137825:*	-0.01501967	chr12	54301202.0	54301203.0	COPZ1	False	0.879147233175	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53743501	53744041	HNRNPA1|chr12:54137285-54137825:*	0.01547957	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999987218036	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53743501	53744041	ITGA5|chr12:54137285-54137825:*	0.014491734	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53743501	53744041	NFE2|chr12:54137285-54137825:*	0.03340879	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999925913435	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53746561	53747061	COPZ1|chr12:54140345-54140845:*	-0.02190487	chr12	54301202.0	54301203.0	COPZ1	False	0.837481255458	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53746561	53747061	HNRNPA1|chr12:54140345-54140845:*	0.0036499	chr12	54280193.0	54280194.0	HNRNPA1	False	0.998348135766	0.999999293531	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53746561	53747061	ITGA5|chr12:54140345-54140845:*	-0.024447599	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53746561	53747061	NFE2|chr12:54140345-54140845:*	-0.0282422	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999725856404	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53767601	53768121	COPZ1|chr12:54161385-54161905:*	-0.03136565	chr12	54301202.0	54301203.0	COPZ1	False	0.849777965302	0.999998608928	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53767601	53768121	HNRNPA1|chr12:54161385-54161905:*	-0.02150727	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.954252348308	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53767601	53768121	ITGA5|chr12:54161385-54161905:*	0.026442918	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999998919	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53767601	53768121	NFE2|chr12:54161385-54161905:*	-0.05874899	chr12	54301120.0	54301121.0	NFE2	False	0.866203130695	0.944708353699	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53791661	53792161	COPZ1|chr12:54185445-54185945:*	0.05433317	chr12	54301202.0	54301203.0	COPZ1	False	0.480712345215	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53791661	53792161	HNRNPA1|chr12:54185445-54185945:*	-0.02572394	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999786673021	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53791661	53792161	ITGA5|chr12:54185445-54185945:*	0.018537457	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53791661	53792161	NFE2|chr12:54185445-54185945:*	-0.01560573	chr12	54301120.0	54301121.0	NFE2	False	0.972885984974	0.998516909522	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53808921	53809441	COPZ1|chr12:54202705-54203225:*	-0.03745096	chr12	54301202.0	54301203.0	COPZ1	False	0.753598877342	0.999999997705	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53808921	53809441	HNRNPA1|chr12:54202705-54203225:*	-0.04264279	chr12	54280193.0	54280194.0	HNRNPA1	False	0.943353738608	0.986289817444	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53808921	53809441	ITGA5|chr12:54202705-54203225:*	-0.002109557	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999999931	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53808921	53809441	NFE2|chr12:54202705-54203225:*	0.01598116	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.989010862395	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53941601	53942201	COPZ1|chr12:54335385-54335985:*	0.02282485	chr12	54301202.0	54301203.0	COPZ1	False	0.879147233175	0.999999999998	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53941601	53942201	HNRNPA1|chr12:54335385-54335985:*	0.00334062	chr12	54280193.0	54280194.0	HNRNPA1	False	0.998348135766	0.997444941558	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53941601	53942201	ITGA5|chr12:54335385-54335985:*	-0.023788818	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999999963	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53941601	53942201	NFE2|chr12:54335385-54335985:*	-0.02263495	chr12	54301120.0	54301121.0	NFE2	False	0.960322711299	0.994260535072	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53944681	53945201	COPZ1|chr12:54338465-54338985:*	-0.03261898	chr12	54301202.0	54301203.0	COPZ1	False	0.70357100515	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53944681	53945201	HNRNPA1|chr12:54338465-54338985:*	0.00876982	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999999134093	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53944681	53945201	ITGA5|chr12:54338465-54338985:*	-0.055688796	chr12	54419459.0	54419460.0	ITGA5	False	0.943864635415	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53944681	53945201	NFE2|chr12:54338465-54338985:*	0.01701599	chr12	54301120.0	54301121.0	NFE2	False	0.963505038034	0.999948686972	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53948821	53949341	COPZ1|chr12:54342605-54343125:*	0.06222718	chr12	54301202.0	54301203.0	COPZ1	False	0.19365426314	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53948821	53949341	HNRNPA1|chr12:54342605-54343125:*	-0.04399715	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.999955068054	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53948821	53949341	ITGA5|chr12:54342605-54343125:*	-0.014327066	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53948821	53949341	NFE2|chr12:54342605-54343125:*	-0.01819889	chr12	54301120.0	54301121.0	NFE2	False	0.960322711299	0.999988239355	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53949461	53950021	COPZ1|chr12:54343245-54343805:*	0.00916003	chr12	54301202.0	54301203.0	COPZ1	False	0.928604441005	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53949461	53950021	HNRNPA1|chr12:54343245-54343805:*	-0.00140999	chr12	54280193.0	54280194.0	HNRNPA1	False	0.99793308439	0.999998499701	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53949461	53950021	ITGA5|chr12:54343245-54343805:*	0.005657466	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53949461	53950021	NFE2|chr12:54343245-54343805:*	0.04965644	chr12	54301120.0	54301121.0	NFE2	False	0.763145485926	0.999916677684	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53950281	53950781	COPZ1|chr12:54344065-54344565:*	0.03637528	chr12	54301202.0	54301203.0	COPZ1	False	0.614540875773	0.999999993795	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53950281	53950781	HNRNPA1|chr12:54344065-54344565:*	-0.03553214	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.999980418388	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53950281	53950781	ITGA5|chr12:54344065-54344565:*	-0.013911294	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53950281	53950781	NFE2|chr12:54344065-54344565:*	0.03226658	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999962630037	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963401	53963921	COPZ1|chr12:54357185-54357705:*	-0.02260719	chr12	54301202.0	54301203.0	COPZ1	False	0.837481255458	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963401	53963921	HNRNPA1|chr12:54357185-54357705:*	-0.05675297	chr12	54280193.0	54280194.0	HNRNPA1	False	0.81973110245	0.999999595805	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963401	53963921	ITGA5|chr12:54357185-54357705:*	0.003593884	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963401	53963921	NFE2|chr12:54357185-54357705:*	0.00442889	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.99998252298	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963941	53964561	COPZ1|chr12:54357725-54358345:*	-0.06099721	chr12	54301202.0	54301203.0	COPZ1	False	0.480712345215	0.999999998907	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963941	53964561	HNRNPA1|chr12:54357725-54358345:*	-0.06907861	chr12	54280193.0	54280194.0	HNRNPA1	False	0.81973110245	0.996273895707	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963941	53964561	ITGA5|chr12:54357725-54358345:*	-0.012162768	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999992969	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53963941	53964561	NFE2|chr12:54357725-54358345:*	-0.04449103	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.989753089484	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53987761	53988281	COPZ1|chr12:54381545-54382065:*	-0.06348534	chr12	54301202.0	54301203.0	COPZ1	False	0.495970590458	0.999999996041	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53987761	53988281	HNRNPA1|chr12:54381545-54382065:*	0.09500955	chr12	54280193.0	54280194.0	HNRNPA1	False	0.787377660233	0.988860004091	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53987761	53988281	ITGA5|chr12:54381545-54382065:*	-0.002417354	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999999962	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53987761	53988281	NFE2|chr12:54381545-54382065:*	-0.00476763	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.976589824994	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53989021	53989521	COPZ1|chr12:54382805-54383305:*	-0.02251763	chr12	54301202.0	54301203.0	COPZ1	False	0.849777965302	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53989021	53989521	HNRNPA1|chr12:54382805-54383305:*	0.00209579	chr12	54280193.0	54280194.0	HNRNPA1	False	0.998348135766	0.987888182449	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53989021	53989521	ITGA5|chr12:54382805-54383305:*	-0.010260824	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53989021	53989521	NFE2|chr12:54382805-54383305:*	-0.02727059	chr12	54301120.0	54301121.0	NFE2	False	0.905911734903	0.999288087986	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53995321	53995841	COPZ1|chr12:54389105-54389625:*	-0.03183512	chr12	54301202.0	54301203.0	COPZ1	False	0.614540875773	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53995321	53995841	HNRNPA1|chr12:54389105-54389625:*	-0.01054059	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999999998925	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53995321	53995841	ITGA5|chr12:54389105-54389625:*	-0.005541852	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	53995321	53995841	NFE2|chr12:54389105-54389625:*	0.0615356	chr12	54301120.0	54301121.0	NFE2	False	0.646591716825	0.999999803844	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54004001	54004501	COPZ1|chr12:54397785-54398285:*	-0.01333546	chr12	54301202.0	54301203.0	COPZ1	False	0.892940117632	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54004001	54004501	HNRNPA1|chr12:54397785-54398285:*	0.02143025	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999701851121	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54004001	54004501	ITGA5|chr12:54397785-54398285:*	-0.006315086	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54004001	54004501	NFE2|chr12:54397785-54398285:*	0.03602481	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999452360684	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54005881	54006381	COPZ1|chr12:54399665-54400165:*	0.00295463	chr12	54301202.0	54301203.0	COPZ1	False	0.974465417009	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54005881	54006381	HNRNPA1|chr12:54399665-54400165:*	-0.03469775	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.99999994581	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54005881	54006381	ITGA5|chr12:54399665-54400165:*	-0.012878249	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54005881	54006381	NFE2|chr12:54399665-54400165:*	0.00401884	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.999989282765	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54017761	54018281	COPZ1|chr12:54411545-54412065:*	-0.01756555	chr12	54301202.0	54301203.0	COPZ1	False	0.849777965302	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54017761	54018281	HNRNPA1|chr12:54411545-54412065:*	-0.0331253	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.999999925821	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54017761	54018281	ITGA5|chr12:54411545-54412065:*	0.001943818	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54017761	54018281	NFE2|chr12:54411545-54412065:*	-0.03038836	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999999518958	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54018561	54019101	COPZ1|chr12:54412345-54412885:*	-0.01391468	chr12	54301202.0	54301203.0	COPZ1	False	0.879147233175	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54018561	54019101	HNRNPA1|chr12:54412345-54412885:*	0.01639269	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999999000541	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54018561	54019101	ITGA5|chr12:54412345-54412885:*	-0.01885091	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54018561	54019101	NFE2|chr12:54412345-54412885:*	0.0633626	chr12	54301120.0	54301121.0	NFE2	False	0.646591716825	0.99999951862	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54040041	54040561	COPZ1|chr12:54433825-54434345:*	-0.01176851	chr12	54301202.0	54301203.0	COPZ1	False	0.908825979055	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54040041	54040561	HNRNPA1|chr12:54433825-54434345:*	0.03028488	chr12	54280193.0	54280194.0	HNRNPA1	False	0.952058897667	0.999958432253	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54040041	54040561	ITGA5|chr12:54433825-54434345:*	0.019477333	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54040041	54040561	NFE2|chr12:54433825-54434345:*	0.05898682	chr12	54301120.0	54301121.0	NFE2	False	0.736690586723	0.999657599238	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54082501	54083001	COPZ1|chr12:54476285-54476785:*	-0.05496387	chr12	54301202.0	54301203.0	COPZ1	False	0.753598877342	0.99992338291	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54082501	54083001	HNRNPA1|chr12:54476285-54476785:*	0.05591536	chr12	54280193.0	54280194.0	HNRNPA1	False	0.966466191666	0.884202559188	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54082501	54083001	ITGA5|chr12:54476285-54476785:*	-0.038375343	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999972081	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54083861	54084401	COPZ1|chr12:54477645-54478185:*	0.05810404	chr12	54301202.0	54301203.0	COPZ1	False	0.730863868925	0.999996092541	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54083861	54084401	HNRNPA1|chr12:54477645-54478185:*	0.08466289	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.802294026994	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54083861	54084401	ITGA5|chr12:54477645-54478185:*	-0.064695763	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.999999927966	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54083861	54084401	NFE2|chr12:54477645-54478185:*	0.02583429	chr12	54301120.0	54301121.0	NFE2	False	0.989389672416	0.893349324373	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54092861	54093421	COPZ1|chr12:54486645-54487205:*	-0.04802597	chr12	54301202.0	54301203.0	COPZ1	False	0.879147233175	0.994383480943	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54092861	54093421	ITGA5|chr12:54486645-54487205:*	-0.046333534	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	0.932167725549	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54138981	54139481	COPZ1|chr12:54532765-54533265:*	-0.00234921	chr12	54301202.0	54301203.0	COPZ1	False	0.98010627849	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54138981	54139481	HNRNPA1|chr12:54532765-54533265:*	-0.00727257	chr12	54280193.0	54280194.0	HNRNPA1	False	0.967613756798	0.999862457017	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54138981	54139481	ITGA5|chr12:54532765-54533265:*	0.006807935	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54138981	54139481	NFE2|chr12:54532765-54533265:*	-0.00157162	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.999863477702	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54159081	54159601	COPZ1|chr12:54552865-54553385:*	-0.0024729	chr12	54301202.0	54301203.0	COPZ1	False	0.974465417009	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54159081	54159601	HNRNPA1|chr12:54552865-54553385:*	0.07315356	chr12	54280193.0	54280194.0	HNRNPA1	False	0.583134093734	0.999997534962	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54159081	54159601	ITGA5|chr12:54552865-54553385:*	-0.001549655	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54159081	54159601	NFE2|chr12:54552865-54553385:*	0.04266506	chr12	54301120.0	54301121.0	NFE2	False	0.855257854707	0.998782236341	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54161601	54162121	COPZ1|chr12:54555385-54555905:*	-0.04234518	chr12	54301202.0	54301203.0	COPZ1	False	0.533769074165	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54161601	54162121	HNRNPA1|chr12:54555385-54555905:*	0.04194331	chr12	54280193.0	54280194.0	HNRNPA1	False	0.873271418836	0.999989867946	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54161601	54162121	ITGA5|chr12:54555385-54555905:*	-0.003781917	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54161601	54162121	NFE2|chr12:54555385-54555905:*	-0.00182683	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.999999194855	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54168961	54169521	COPZ1|chr12:54562745-54563305:*	-0.03440118	chr12	54301202.0	54301203.0	COPZ1	False	0.625323975661	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54168961	54169521	HNRNPA1|chr12:54562745-54563305:*	-0.06672503	chr12	54280193.0	54280194.0	HNRNPA1	False	0.782259150499	0.999993359341	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54168961	54169521	ITGA5|chr12:54562745-54563305:*	0.013786575	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54168961	54169521	NFE2|chr12:54562745-54563305:*	0.02468745	chr12	54301120.0	54301121.0	NFE2	False	0.922482098923	0.984060399723	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54175341	54175841	COPZ1|chr12:54569125-54569625:*	-0.04764505	chr12	54301202.0	54301203.0	COPZ1	False	0.590194126478	0.999999999986	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54175341	54175841	HNRNPA1|chr12:54569125-54569625:*	-0.03436066	chr12	54280193.0	54280194.0	HNRNPA1	False	0.943353738608	0.999664651818	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54175341	54175841	ITGA5|chr12:54569125-54569625:*	0.008393102	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54175341	54175841	NFE2|chr12:54569125-54569625:*	0.0071736	chr12	54301120.0	54301121.0	NFE2	False	0.998265820297	0.998227231383	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54191481	54191981	COPZ1|chr12:54585265-54585765:*	-0.01232773	chr12	54301202.0	54301203.0	COPZ1	False	0.881024848882	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54191481	54191981	HNRNPA1|chr12:54585265-54585765:*	0.00220593	chr12	54280193.0	54280194.0	HNRNPA1	False	0.998348135766	0.999999937999	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54191481	54191981	ITGA5|chr12:54585265-54585765:*	-0.009324233	chr12	54419459.0	54419460.0	ITGA5	False	0.991842183927	1.0	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54191481	54191981	NFE2|chr12:54585265-54585765:*	0.02549436	chr12	54301120.0	54301121.0	NFE2	False	0.892737161892	0.999999915389	True	K562	Fulco2019	False
FlowFISH_K562	chr12	54195701	54196201	COPZ1|chr12:54589485-54589985:*	0.0044433	chr12	54301202.0	54301203.0	COPZ1	False	0.974465417009	1.0	True	K562	Fulco2019	False
